,DealId,Title,DateUpdated,DealStatus,DealIssuer,IssuerBorrowerType,Currency,Size_m,Deal Size,SizeType,Tenor,SubType,Region,DealIssuerLongName,AssetType,LEI,Cusip,Maturity,CouponType,Country,Guarantor,CallDate,PricingDate,Guidance,Ipt,Destinations,Bookrunners-Long,Bookrunners,OtherBookrunners,Moodys,MoodysModifier,S&P,S&PModifier,DBRS,DBRSModifier,Fitch,FitchModifier,OtherRatings,GroupList,OtherGroup,Settledate,Listed,Law,Denoms,Format,Notes,OfferingType,Sector,Stabilis,Uop,ProgramType,Business,Reopen,Fees,FirstPay,Coupon,Spread,Book_Size,Book,BookSizeType,NumberOfAccounts,Nic,FloatingRate,Reoffer,OversubscriptionRate,Yield,IssuePrice,StructuredFinanceType,CollateralType,Total,TotalType,Originator,OtherOriginators,ContentLinks,URLLinks,Distribution,Ticker,CountryOfRiskTitle,WNG,OriginalAmount,CouponBasis,ESG,ESG Type,AverageLife,TaxCall,PariPassuCall,CrossDefaultCall,ResetDate,ParCall,CleanUpCall,MakeWholeCall,EquityClawBack,RegulatoryCall,CocCall,AcqCall,BookSizeModifier,Grenium,CollateralAmount,OfferedAmount,Servicer,AssetManager,tranche_bk_to_cvr,quarter,month,week,year,normalized_tenor,ratings
804,25020103,"Goldman Sachs PRICED GS,GS",2022-01-19T14:01:32,Priced,Goldman Sachs,FIG,USD,2000.0,USD2bn,bn,21.0,snr unsec,Americas,Goldman Sachs Group Inc,Investment Grade,784F5XWPLTWKTBV3E584,,2/24/2043,Fixed-to-Floater,UNITED STATES,,2/24/2042,2022-01-19,"IPT T+140 area,guidance T+120 (the #),launch T+120 ",T+140 area,US Deal Pricing - Corporate / US New Issues,Goldman Sachs,GS,,A2,,BBB+,,,,,,,,,1/24/2022,,,,SEC Registered,"USD12bn 6-tranche snr unsec SEC Registered. A2/BBB+. GS. 3yr USD2bn T+70, 6yr USD3bn T+100, 11yr USD4bn T+125, 21yr USD2bn T+120, 3yr USD650m SOFR+70, 6yr USD350m SOFR+112. 3NC2: Back-end: SOFR+73bp, 6NC5 Back-end: SOFR+111.4bp, 21NC20: Back-end: SOFR+163.2bp ",,Banking & Investment Services,,GCP,,Investment Banking & Brokerage Services,,,,3.436,,7200.0,7.2bn,bn,,0.0,,100.0,,3.436,100.0,,,,,,,"ANNOUNCED - Goldman Sachs US$ 6-pt (3yr F-T-F and/or FRN, 6yr F-T-F and/or FRN, 11yr F-T-F & 21yr F-T-F) - 2022-01-19 13:51",,,GS,UNITED STATES,,,,False,,,False,False,False,,1 year,,,,,,,,,,,,,3.6,2022Q1,2022-01,2022-03,2022,21,A
805,25020102,"Goldman Sachs PRICED GS,GS",2022-01-19T14:01:31,Priced,Goldman Sachs,FIG,USD,4000.0,USD4bn,bn,11.0,snr unsec,Americas,Goldman Sachs Group Inc,Investment Grade,784F5XWPLTWKTBV3E584,,2/24/2033,Fixed,UNITED STATES,,2/24/2032,2022-01-19,"IPT T+145 area,guidance T+125 (the #),launch T+125 ",T+145 area,US Deal Pricing - Corporate / US New Issues,Goldman Sachs,GS,,A2,,BBB+,,,,,,,,,1/24/2022,,,,SEC Registered,"USD12bn 6-tranche snr unsec SEC Registered. A2/BBB+. GS. 3yr USD2bn T+70, 6yr USD3bn T+100, 11yr USD4bn T+125, 21yr USD2bn T+120, 3yr USD650m SOFR+70, 6yr USD350m SOFR+112. 3NC2: Back-end: SOFR+73bp, 6NC5 Back-end: SOFR+111.4bp, 21NC20: Back-end: SOFR+163.2bp ",,Banking & Investment Services,,GCP,,Investment Banking & Brokerage Services,,,,3.102,,11500.0,11.5bn,bn,,1.0,,100.0,,3.102,100.0,,,,,,,"ANNOUNCED - Goldman Sachs US$ 6-pt (3yr F-T-F and/or FRN, 6yr F-T-F and/or FRN, 11yr F-T-F & 21yr F-T-F) - 2022-01-19 13:51",,,GS,UNITED STATES,,,,False,,,False,False,False,,1 year,,,,,,,,,,,,,2.88,2022Q1,2022-01,2022-03,2022,11,A
806,25020101,"Goldman Sachs PRICED GS,GS",2022-01-19T14:01:31,Priced,Goldman Sachs,FIG,USD,3000.0,USD3bn,bn,6.0,snr unsec,Americas,Goldman Sachs Group Inc,Investment Grade,784F5XWPLTWKTBV3E584,,2/24/2028,Fixed-to-Floater,UNITED STATES,,2/24/2027,2022-01-19,"IPT T+120 area,guidance T+100 (the #),launch T+100 ",T+120 area,US Deal Pricing - Corporate / US New Issues,Goldman Sachs,GS,,A2,,BBB+,,,,,,,,,1/24/2022,,,,SEC Registered,"USD12bn 6-tranche snr unsec SEC Registered. A2/BBB+. GS. 3yr USD2bn T+70, 6yr USD3bn T+100, 11yr USD4bn T+125, 21yr USD2bn T+120, 3yr USD650m SOFR+70, 6yr USD350m SOFR+112. 3NC2: Back-end: SOFR+73bp, 6NC5 Back-end: SOFR+111.4bp, 21NC20: Back-end: SOFR+163.2bp ",,Banking & Investment Services,,GCP,,Investment Banking & Brokerage Services,,,,2.64,,7900.0,7.9bn,bn,,2.0,,100.0,,2.64,100.0,,,,,,,"ANNOUNCED - Goldman Sachs US$ 6-pt (3yr F-T-F and/or FRN, 6yr F-T-F and/or FRN, 11yr F-T-F & 21yr F-T-F) - 2022-01-19 13:51",,,GS,UNITED STATES,,,,False,,,False,False,False,,1 year,,,,,,,,,,,,,2.63,2022Q1,2022-01,2022-03,2022,6,A
807,25020100,"Goldman Sachs PRICED GS,GS",2022-01-19T14:01:31,Priced,Goldman Sachs,FIG,USD,2000.0,USD2bn,bn,3.0,snr unsec,Americas,Goldman Sachs Group Inc,Investment Grade,784F5XWPLTWKTBV3E584,,1/24/2025,Fixed-to-Floater,UNITED STATES,,1/24/2024,2022-01-19,"IPT T+90 area,guidance T+70 (the #),launch T+70 ",T+90 area,US Deal Pricing - Corporate / US New Issues,Goldman Sachs,GS,,A2,,BBB+,,,,,,,,,1/24/2022,,,,SEC Registered,"USD12bn 6-tranche snr unsec SEC Registered. A2/BBB+. GS. 3yr USD2bn T+70, 6yr USD3bn T+100, 11yr USD4bn T+125, 21yr USD2bn T+120, 3yr USD650m SOFR+70, 6yr USD350m SOFR+112. 3NC2: Back-end: SOFR+73bp, 6NC5 Back-end: SOFR+111.4bp, 21NC20: Back-end: SOFR+163.2bp ",,Banking & Investment Services,,GCP,,Investment Banking & Brokerage Services,,,,1.757,,3600.0,3.6bn,bn,,4.0,,100.0,,1.757,100.0,,,,,,,"ANNOUNCED - Goldman Sachs US$ 6-pt (3yr F-T-F and/or FRN, 6yr F-T-F and/or FRN, 11yr F-T-F & 21yr F-T-F) - 2022-01-19 13:51",,,GS,UNITED STATES,,,,False,,,False,False,False,,1 year,,,,,,,,,,,,,1.8,2022Q1,2022-01,2022-03,2022,3,A
808,25019857,Hyundai Capital Services US$700m 144A/RegS 3.25yr/5yr green,2022-01-18T17:26:49,Priced,Hyundai Capital Services,Corporate,USD,300.0,USD300m,m,5.0,bmk / snr unsec,Asia,Hyundai Capital Services Inc,Emerging Markets,549300MALMDAGL2ZJJ27,"RegS ISIN:USY3815NBF79,144a ISIN:US44920UAT51",1/24/2027,Fixed,SOUTH KOREA,,,2022-01-18,"IPG T+125 area,FPG T+97 the # ,final T+97 ",,Asia Deal Pricing - Asia G3 / Asia Deal Pricing - Other Asia / US Deal Pricing - Corporate / Asia New Issues,BNP Paribas / Credit Agricole CIB (CA-CIB) / JP Morgan Securities Inc / Mitsubishi UFJ International / Sumitomo Mitsui Banking Corp,BNPP / CA-CIB / JPM / MUFG / SMBC,,NR,,BBB+,,,,BBB+,,,,,1/24/2022,SGX,New York State,200k/1k ,RegS/144A,"USD 2-tranche bmk snr unsec Green RegS/144A. NR/BBB+/BBB+. BNPP/CA-CIB/JPM/MUFG/SMBC. IPG 3.25yr USD T+110 area, FPG T+87 the #, 5yr USD  T+125 area, FPG T+97 (the #). Combined bks >1.6bn. EMEA bks subj 1pm. Launch 400m/300m. UST PX REFERENCE	T1⅛ 01/15/25 / 99-12 / 1.339%	T1¼ 12/31/26 / 98-06¾ / 1.628%, UST HEDGE REFERENCE	T0¾ 12/31/23 / 99-14+ / 1.034% T1¼ 12/31/26, HEDGE RATIOs	163%	99%
",Yankee,Banking & Investment Services,,,,Consumer Lending,NO,,,2.5,T+97 ,900.0,900m,m,76.0,1.0,,99.543,,2.598,,,,,,,,Hyundai Capital Services launched: USD400m 3.25yr & USD300m 5yr green  - 2022-01-18 15:04 / Hyundai Capital Services prices US$700m 3.25yr T+87bp/5yr green T+97bp - 2022-01-19 01:15,,"
AM/FM 51%
Corporates/Government/Central Bank 17%
Insurance/Pension 15%
Banks 11%
Others 6%

APAC 40%
EMEA 13%
NA 47%
",HYMTR,SOUTH KOREA,,,,True,Green,,False,False,False,,,,,,,,,,,,,,,3.0,2022Q1,2022-01,2022-03,2022,5,BBB
809,25019856,Hyundai Capital Services US$700m 144A/RegS 3.25yr/5yr green,2022-01-18T17:26:49,Priced,Hyundai Capital Services,Corporate,USD,400.0,USD400m,m,3.25,bmk / snr unsec,Asia,Hyundai Capital Services Inc,Emerging Markets,549300MALMDAGL2ZJJ27,"RegS ISIN:USY3815NBE05,144a ISIN:US44920UAS78",4/24/2025,Fixed,SOUTH KOREA,,,2022-01-18,"IPG T+110 area,FPG T+87 the # ,final T+87 ",,Asia Deal Pricing - Asia G3 / Asia Deal Pricing - Other Asia / US Deal Pricing - Corporate / Asia New Issues,BNP Paribas / Credit Agricole CIB (CA-CIB) / JP Morgan Securities Inc / Mitsubishi UFJ International / Sumitomo Mitsui Banking Corp,BNPP / CA-CIB / JPM / MUFG / SMBC,,NR,,BBB+,,,,BBB+,,,,,1/24/2022,SGX,New York State,200k/1k ,RegS/144A,"USD 2-tranche bmk snr unsec Green RegS/144A. NR/BBB+/BBB+. BNPP/CA-CIB/JPM/MUFG/SMBC. IPG 3.25yr USD T+110 area, FPG T+87 the #, 5yr USD  T+125 area, FPG T+97 (the #). Combined bks >1.6bn. EMEA bks subj 1pm. Launch 400m/300m. UST PX REFERENCE	T1⅛ 01/15/25 / 99-12 / 1.339%	T1¼ 12/31/26 / 98-06¾ / 1.628%, UST HEDGE REFERENCE	T0¾ 12/31/23 / 99-14+ / 1.034% T1¼ 12/31/26, HEDGE RATIOs	163%	99%
",Yankee,Banking & Investment Services,,GCP,,Consumer Lending,NO,,,2.125,T+87 ,1100.0,1.1bn,bn,67.0,1.0,,99.739,0.0,2.209,,,,,,,,Hyundai Capital Services launched: USD400m 3.25yr & USD300m 5yr green  - 2022-01-18 15:04 / Hyundai Capital Services prices US$700m 3.25yr T+87bp/5yr green T+97bp - 2022-01-19 01:15,,"
AM/FM 69%
Corporates 10%
Insurance/Pension 10%
PB 6%
Others 5%

APAC 20%
EMEA 23%
NA 57%
",HYMTR,SOUTH KOREA,,,,False,,,False,False,False,,,,,,,,,,,,,,,2.75,2022Q1,2022-01,2022-03,2022,3,BBB
810,25020069,JP Morgan Chase PRICED JPM,2022-01-18T14:45:50,Priced,JPMorgan Chase & Co,FIG,USD,3500.0,USD3.5bn,bn,11.0,snr unsec,Americas,JPMorgan Chase & Co,Investment Grade,8I5DZWZKVSZI1NUHU748,,1/25/2033,Fixed-to-Floater,UNITED STATES,,,2022-01-18,"IPT T+130 area,launch T+110 ",T+130 area,US Deal Pricing - Corporate / US New Issues,JP Morgan Securities Inc,JPM,,A2,,A-,,,,AA-,,,,,1/25/2022,,,,SEC Registered,"USD3.5bn 11yr snr unsec SEC Registered. A2/A-/AA-/AAL. JPM. IPT T+130 area, launch T+110. Back End: SOFR+126",,Banking & Investment Services,,GCP,,Banks,,,,2.963,,,,,,1.0,,100.0,,2.963,100.0,,,,,,,ANNOUNCED - JP Morgan Chase & Co US$ 11yr NC10 F-T-F: IPTs: T+130a - 2022-01-18 14:38,,,JPM,UNITED STATES,,,,False,,,False,False,False,,1 Year,,T+20,,,,,,,,,,,,2022Q1,2022-01,2022-03,2022,11,A
811,25020067,"Citigroup PRICED Citi,Citi",2022-01-18T13:43:41,Priced,Citigroup Inc.,FIG,USD,3000.0,USD3bn,bn,11.0,snr unsec,Americas,Citigroup Inc,Investment Grade,6SHGI4ZSSLCXXQSBB395,"ISIN:US17327CAQ69,CUSIP:17327CAQ6",1/25/2033,Fixed-to-Floater,UNITED STATES,,1/25/2032,2022-01-18,"IPT T+135 area,guidance T+118 (the #),launch T+118 ",T+135 area,US Deal Pricing - Corporate / US New Issues,Citigroup Global Markets,Citi,,A3,Stable,BBB+,Stable,,,A,Stable,,,,1/25/2022,,,"1,000 x 1,000",SEC Registered,"USD5.5bn 3-tranche snr unsec SEC Registered. A3/BBB+/A. Citi. 4yr USD2bn T+67, 4yr USD500m SOFR+69.4, 11yr USD3bn T+118. TBP Jan 18",,Banking & Investment Services,,GCP,,Banks,,,7/25/2022,3.057,,7800.0,7.8bn,bn,,,,100.0,,3.057,100.0,,,,,,,"ANNOUNCED - Citigroup US$ benchmark 3-part; 4NC3 FXD-FRN, 4NC3 FRN, 11NC10 FXD-FRN - 2022-01-18 13:44 / PRICED - Citigroup US$5.5bn 3-part; 4NC3 FXD-FRN, 4NC3 FRN, 11NC10 FXD-FRN - 2022-01-18 20:37",,,C,UNITED STATES,,,,False,,,False,False,False,,1 Months,,T+20,,,,,,,,,,,2.6,2022Q1,2022-01,2022-03,2022,11,A
812,25020066,"Citigroup PRICED Citi,Citi",2022-01-18T13:43:41,Priced,Citigroup Inc.,FIG,USD,500.0,USD500m,m,4.0,snr unsec,Americas,Citigroup Inc,Investment Grade,6SHGI4ZSSLCXXQSBB395,"ISIN:US17327CAP86,CUSIP:17327CAP8",1/25/2026,FRN,UNITED STATES,,1/25/2025,2022-01-18,"IPT SOFR+0 Equiv,guidance SOFR+0 Equiv,launch SOFR+0 Equiv,final SOFR+69.4 ",SOFR+0 Equiv,US Deal Pricing - Corporate / US New Issues,Citigroup Global Markets,Citi,,A3,Stable,BBB+,Stable,,,A,Stable,,,,1/25/2022,,,"1,000 x 1,000",SEC Registered,"USD5.5bn 3-tranche snr unsec SEC Registered. A3/BBB+/A. Citi. 4yr USD2bn T+67, 4yr USD500m SOFR+69.4, 11yr USD3bn T+118. TBP Jan 18",,Banking & Investment Services,,Refinance,,Banks,,,,69.4,SOFR+69.4 ,1000.0,1bn,bn,,,,100.0,,,100.0,,,,,,,"ANNOUNCED - Citigroup US$ benchmark 3-part; 4NC3 FXD-FRN, 4NC3 FRN, 11NC10 FXD-FRN - 2022-01-18 13:44 / PRICED - Citigroup US$5.5bn 3-part; 4NC3 FXD-FRN, 4NC3 FRN, 11NC10 FXD-FRN - 2022-01-18 20:37",,,C,UNITED STATES,,,SOFR,False,,,False,False,False,,1 Months,,,,,,,,,,,,,2.0,2022Q1,2022-01,2022-03,2022,4,A
813,25020065,"Citigroup PRICED Citi,Citi",2022-01-18T13:43:40,Priced,Citigroup Inc.,FIG,USD,2000.0,USD2bn,bn,4.0,snr unsec,Americas,Citigroup Inc,Investment Grade,6SHGI4ZSSLCXXQSBB395,"ISIN:US17327CAN39,CUSIP:17327CAN3",1/25/2026,Fixed-to-Floater,UNITED STATES,,1/25/2025,2022-01-18,"IPT T+85 area,guidance T+67 (the #),launch T+67 ",T+85 area,US Deal Pricing - Corporate / US New Issues,Citigroup Global Markets,Citi,,A3,Stable,BBB+,Stable,,,A,Stable,,,,1/25/2022,,,"1,000 x 1,000",SEC Registered,"USD5.5bn 3-tranche snr unsec SEC Registered. A3/BBB+/A. Citi. 4yr USD2bn T+67, 4yr USD500m SOFR+69.4, 11yr USD3bn T+118. TBP Jan 18",,Banking & Investment Services,,Refinance,,Banks,,,7/25/2022,2.014,,3200.0,3.2bn,bn,,-1.0,,100.0,1.6,2.014,100.0,,,,,,,"ANNOUNCED - Citigroup US$ benchmark 3-part; 4NC3 FXD-FRN, 4NC3 FRN, 11NC10 FXD-FRN - 2022-01-18 13:44 / PRICED - Citigroup US$5.5bn 3-part; 4NC3 FXD-FRN, 4NC3 FRN, 11NC10 FXD-FRN - 2022-01-18 20:37",,,C,UNITED STATES,,,,False,,,False,False,False,,1 Months,,T + 12 ,,,,,,,,,,,1.6,2022Q1,2022-01,2022-03,2022,4,A
814,25019726,"Sweihan PV Power Company USD$700.8m Jan 2049 final, 15yr WAL green",2022-01-13T19:17:28,Priced,Sweihan PV Power Company PJSC,Corporate,USD,700.8,USD700.8m,m,27.0,bmk / snr sec,EEMEA,Sweihan PV Power Company PJSC,Emerging Markets,353800EF1E1IC18GBC48,"RegS ISIN:XS2382853641 ,144a ISIN:US870674AA66 ",1/31/2049,Fixed,UNITED ARAB EMIRATES,,,2022-01-13,"IPT Yld3.875 area,guidance Yld3.625%/3.75% % WPIR,FPG Yld3.625 %,final T+191.4 ",Yld+3.875 area,International Deal Pricing (Europe & Asia) / US Deal Pricing - Corporate / EEMEA Deal Pricing - International / EMEA New Issues / US New Issues,Citigroup Global Markets / HSBC  / Mitsubishi UFJ International / BNP Paribas / First Abu Dhabi Bank / SMBC Nikko,Citi / HSBC / MUFG / BNPP / 1ADB / SMBC Nikko,,Baa1,,BBB+,,,,,,DNV:DNV 2PO ,,,1/21/2022,,"New York State,England",,RegS/144A,"USD728m 27yr bmk snr sec Green RegS/144A. Baa1/BBB+/DNV 2PO. Citi(lead GC/B&D)/HSBC/MUFG/BNPP/1ADB/SMBC Nikko. IPT 3.875% area, FPG 3.625%/3.75% WPIR,for ~728m, bk ~1.6bn. Launch 700.8m @3.625%. T+191.4",Eurobond,Renewable Energy,,,,Renewables ,,,,3.625,T+191.4 ,1600.0,1.6bn,bn,,,,100.0,0.0,3.625,100.0,,,,,,,LAUNCH - Sweihan PV Power Company US$700.8m green note at 3.625% - 2022-01-13 17:42,"Green Bond Framework, CBI Certificate and the DNV Pre-Issuance Verification can be found: https://www.ewec.ae/en/power-plants/noor-abu-dhabi",,,UNITED ARAB EMIRATES,,,,True,Green,15.0,False,False,False,,,,,,,,,~,,,,,,2.28,2022Q1,2022-01,2022-02,2022,27,BBB
815,25019785,IRFC US$500m 10yr green bond,2022-01-13T19:13:20,Priced,IRFC,Corporate,USD,500.0,USD500m,m,10.0,bmk / snr unsec,Asia,Indian Railway Finance Corp Ltd,Emerging Markets,335800F2JHSOGXQEBY56,"RegS ISIN:US45434M2H45,144a ISIN:US45434L2H62",1/21/2032,Fixed,INDIA,,,2022-01-13,"IPG T+210 area,FPG T+185 the #,final T+185 ",,Asia Deal Pricing - Asia G3 / Asia Deal Pricing - Other Asia / Asia New Issues / US Deal Pricing - Corporate / US New Issues,"BNP Paribas / Development Bank of Singapore / HSBC  / Mitsubishi UFJ International / State Bank of India, London Branch  / Standard Chartered Bank London",BNPP / DBS / HSBC / MUFG / SBI London / StCh,,Baa3,,BBB-,,,,BBB-,,,,,1/21/2022,"INX,NSE-IFSC",England,US$ 200k/1k ,RegS/144A,"USD 10yr bmk snr unsec Green RegS/144A Yankee. Baa3/BBB-/BBB-. BNPP/DBS/HSBC(B&D)/MUFG/SBI London/StCh. IPG T+210 area, FPG CT10 + 185 (the #). launch 500m, bks  last >1.65bn. TBP today . INX/NSE-IFC listing",Yankee,Transportation,,Refinance,GMTN,Railway finance,NO,,,3.57,,1650.0,1.65bn,bn,,5.0,,100.0,0.0,3.57,100.0,,,,,,,IRFC 10yr green launched: USD500m at T+185 - 2022-01-13 17:02 / PRICED: IRFC US$ 10yr green bond - 2022-01-13 19:13,,,IRFC,INDIA,,,,True,Green,,False,False,False,,,,,,,,,+,,,,,,3.3,2022Q1,2022-01,2022-02,2022,10,BBB
816,25019919,EIG Pearl Holdings USD2.5bn 2-tr snr sec amortiser,2022-01-13T18:36:52,Priced,EIG Pearl Holdings SARL,Corporate,USD,1250.0,USD1.25bn,bn,25.0,bmk / snr sec,Europe,EIG Pearl Holdings SARL,Emerging Markets,,"RegS ISIN:XS2400630187,144a ISIN:US28249NAB73",11/30/2046,Fixed,LUXEMBOURG,,,2022-01-13,"IPT T+235 area,final T+235 ",T+235 area,International Deal Pricing (Europe & Asia) / US Deal Pricing - Corporate / EEMEA Deal Pricing - International / EMEA New Issues / US New Issues,BNP Paribas / Citigroup Global Markets / First Abu Dhabi Bank / HSBC  / JP Morgan Securities Inc / Mizuho / Mitsubishi UFJ International / SMBC Nikko / Abu Dhabi Commercial Bank / Bank of China Ltd / Credit Agricole CIB (CA-CIB) / Standard Chartered Bank London / Agricultural Bank of China / Bank of America / Industrial and Commercial Bank of China / IMI-Intesa Sanpaolo / Natixis / Riyad Capital  / Societe Generale / EIG Capital Markets,BNPP / Citi / 1ADB / HSBC / JPM / Miz / MUFG / SMBC Nikko / ADCB / BoC / CA-CIB / StCh / ABChina / BofA / ICBC / IMI / Natx / Riyad / SG / EIG,,A1,,NR,,,,A,,,,,1/25/2022,LSE,"Saudi Arabia,Luxembourg,England",200k+1k,RegS/144A,"Adds roles, ISINs, corrects cpn/yld on shorter, USTs. USD bmk 2-tr amortising snr secured: A- 14.5-15y LFM 10.2-10.7y WAL, B- 24.525y LFM, 23.5-24yr WAL, RegS/144A. A1/NR/A. GCs Citi/JPM(B&D), JBs BNPP/1ADB/HSBC/Miz/MUFG/SMBC Nikko, passives ADCB/BoC/CA-CIB/StCh. IPTs T+185 area / T+235 area, set T+185/T+235 for exp 2-2.5bn total, launch 1.25bn each, combined bks ~5bn, T 1 ⅜ 11/15/31 (HR 128%) @97-03+ / 1.695%,  T 2 08/15/51 (HR 69%) @ 99-05+ / 2.037%
",Eurobond,Energy - Fossil Fuels,,,,,,,,4.387,T+235 ,2300.0,2.3bn,bn,,,,100.0,,4.387,100.0,,,,,,,"Spreads set for EIG Pearl Holdings two-part, books over USD4.9bn - 2022-01-13 16:53",,,,SAUDI ARABIA,,,,False,,24.0,False,False,False,,,,,,,,,,,,,,,1.84,2022Q1,2022-01,2022-02,2022,25,A
817,25019766,EIG Pearl Holdings USD2.5bn 2-tr snr sec amortiser,2022-01-13T18:36:52,Priced,EIG Pearl Holdings SARL,Corporate,USD,1250.0,USD1.25bn,bn,15.0,bmk / snr sec,Europe,EIG Pearl Holdings SARL,Emerging Markets,,"RegS ISIN:XS2400630005 ,144a ISIN:US28249NAA90",8/31/2036,Fixed,LUXEMBOURG,,,2022-01-13,"IPT T+185 area,final T+185 ",T+185 area,International Deal Pricing (Europe & Asia) / US Deal Pricing - Corporate / EEMEA Deal Pricing - International / EMEA New Issues / US New Issues,BNP Paribas / Citigroup Global Markets / First Abu Dhabi Bank / HSBC  / JP Morgan Securities Inc / Mizuho / Mitsubishi UFJ International / SMBC Nikko / Abu Dhabi Commercial Bank / Bank of China Ltd / Credit Agricole CIB (CA-CIB) / Standard Chartered Bank London / Agricultural Bank of China / Bank of America / Industrial and Commercial Bank of China / IMI-Intesa Sanpaolo / Natixis / Riyad Capital  / Societe Generale / EIG Capital Markets,BNPP / Citi / 1ADB / HSBC / JPM / Miz / MUFG / SMBC Nikko / ADCB / BoC / CA-CIB / StCh / ABChina / BofA / ICBC / IMI / Natx / Riyad / SG / EIG,,A1,,NR,,,,A,,,,,1/25/2022,LSE,"Saudi Arabia,Luxembourg,England",200k+1k,RegS/144A,"Adds roles, ISINs, corrects cpn/yld on shorter, USTs. USD bmk 2-tr amortising snr secured: A- 14.5-15y LFM 10.2-10.7y WAL, B- 24.525y LFM, 23.5-24yr WAL, RegS/144A. A1/NR/A. GCs Citi/JPM(B&D), JBs BNPP/1ADB/HSBC/Miz/MUFG/SMBC Nikko, passives ADCB/BoC/CA-CIB/StCh. IPTs T+185 area / T+235 area, set T+185/T+235 for exp 2-2.5bn total, launch 1.25bn each, combined bks ~5bn, T 1 ⅜ 11/15/31 (HR 128%) @97-03+ / 1.695%,  T 2 08/15/51 (HR 69%) @ 99-05+ / 2.037%
",Eurobond,Energy - Fossil Fuels,,,,,,,,3.545,T+185 ,2700.0,2.7bn,bn,,,,100.0,2.16,3.545,100.0,,,,,,,"Spreads set for EIG Pearl Holdings two-part, books over USD4.9bn - 2022-01-13 16:53",,,,SAUDI ARABIA,,,,False,,10.7,False,False,False,,,,,,,,,,,,,,,2.16,2022Q1,2022-01,2022-02,2022,15,A
818,25019725,Coca-Cola Icecek USD500m 4.5% Jan 2029 7yr SLB,2022-01-13T17:41:28,Priced,Coca Cola Icecek,Corporate,USD,500.0,USD500m,m,7.0,bmk / snr unsec,EEMEA,Coca-Cola Icecek AS,Emerging Markets,789000WT80VVLUWJDK41,"RegS ISIN:XS2434515313 ,144a ISIN:US1912ERAA89",1/20/2029,Fixed,TURKEY,,,2022-01-13,"IPT Yld4.75 % area,FPG Yld4.75 %,launch Yld4.75 ,final MS+306.2 ",Yld+4.75 % area,International Deal Pricing (Europe & Asia) / US Deal Pricing - Corporate / EEMEA Deal Pricing - International / EMEA New Issues / US New Issues,Bank of America / HSBC  / JP Morgan Securities Inc / Mitsubishi UFJ International,BofA / HSBC / JPM / MUFG,,NR,,BBB+,Negative outlook,,,BBB-,Positive outlook,,,,1/20/2022,Dublin,,200k+1k,RegS/144A,"Corrects spread basis. USD500m 7yr bmk snr unsec SLB RegS/144A. NR/BBB+/BBB-. BofA/HSBC/JPM/MUFG. IPTs 4.75% area, set 4.75%, bks close 3pm. With tender for up to 250m 4.215% 2024s. Yield set at 4.75%. Launch 500m. Global books: Anchor interest for up to 20% of the deal size. MS+306.2  ",Eurobond,Food & Beverages,,,,Non-Alcoholic Beverages,,,,4.5,MS+306.2 ,800.0,800m,m,,,,98.526,1.6,4.75,98.526,,,,,,,"UPDATE - Coca-Cola Icecek planning USD 7yr SLB, tender offer - 2022-01-10 11:02 / PRICED -  Coca-Cola Icecek US$500m 7yr SLB at 4.75% - 2022-01-13 19:58",,,CCOLA,TURKEY,,,,True,SLB,,True,False,False,,3m,,T+50,,,101% put ,,,,,,,,1.6,2022Q1,2022-01,2022-02,2022,7,BBB
819,25019943,"Compania Cervecerias Unidas PRICED BofA,Citi,GS,JPM,JPM",2022-01-13T16:23:25,Priced,Compania Cervecerias Unidas SA,Corporate,USD,600.0,USD600m,m,10.0,snr unsec,Americas,Compania Cervecerias Unidas SA,Emerging Markets,529900BJW9B0O6LI2R39,,1/21/2032,Fixed,CHILE,,,2022-01-13,"IPT T+100 high ,launch T+165 ",T+100 high ,US Deal Pricing - Corporate / Latam Deals Pricing - International / US New Issues,Bank of America / Citigroup Global Markets / Goldman Sachs / JP Morgan Securities Inc,BofA / Citi / GS / JPM,,,,BBB,Stable,,,A-,Stable,,,,1/19/2022,,New York State,$150k x $1k,RegS/144A,"USD600m 10yr snr unsec RegS/144A. BBB/A-. BofA/Citi/GS/JPM. IPT T+100 high, launch T+165.",,Food & Beverages,,GCP,,Brewers,,,,3.35,,,,,,,,99.874,,3.365,99.874,,,,,,,ANNOUNCED - Compania Cervecerias Unidas US$ benchmark 10yr snr note; IPTs: T+hi 100s - 2022-01-13 16:02 / PRICED - Compania Cervecerias Unidas US$600m 10yr snr note at T+165bp - 2022-01-13 20:28,,,INVR,CHILE,,,,False,,,True,False,False,,3 Months,,T+25,,,,,,,,,,,,2022Q1,2022-01,2022-02,2022,10,BBB
